encounter,id,placard_st,placard_desc,facility_name,bus_st_date,category_cd,description,num,street,city,state,zip,inspect_dt,start_time,end_time,municipal,ispt_purpose,abrv,purpose,reispt_cd,reispt_dt,status
201406200020,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2014-06-20,08:55:00,14:00:00,Penn Hills,1,Ini,Initial,1,2014-06-24,1
201406250030,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2014-06-24,15:55:00,16:40:00,Penn Hills,57,Part. Reinsp,Partial ReInspection,1,2014-06-26,1
201507230025,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2015-07-23,10:45:00,11:30:00,Penn Hills,2,Reispt,Reinspection,2,,1
201601190032,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2016-01-19,11:20:00,12:50:00,Penn Hills,2,Reispt,Reinspection,3,,1
201708100023,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2017-08-10,13:55:00,15:10:00,Penn Hills,2,Reispt,Reinspection,2,,1
201904150017,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2019-04-15,11:05:00,13:10:00,Penn Hills,1,Ini,Initial,2,,1
202101250028,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2021-01-25,11:10:00,13:40:00,Penn Hills,1,Ini,Initial,2,,1
201809240002,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2018-09-21,13:40:00,14:20:00,Penn Hills,2,Reispt,Reinspection,2,,1
202011250003,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2020-11-25,07:55:00,08:00:00,Penn Hills,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
201808280042,262,1,Inspected & Permitted,Community Super Market,1970-01-01,111,Supermarket,1117,Milltown Rd,Verona,PA,15147,2018-08-28,13:20:00,16:20:00,Penn Hills,9,"Ini,Srv Req","Initial, Service Request",1,2018-08-31,1
201501120022,365,1,Inspected & Permitted,Crossroads Service Center,1970-01-01,114,Chain Retail/Convenience Store,4600,Homestead Duquesne Rd,West Mifflin,PA,15122,2015-01-12,11:30:00,12:30:00,West Mifflin,1,Ini,Initial,2,,7
201611280031,365,1,Inspected & Permitted,Crossroads Service Center,1970-01-01,114,Chain Retail/Convenience Store,4600,Homestead Duquesne Rd,West Mifflin,PA,15122,2016-11-28,15:00:00,15:45:00,West Mifflin,1,Ini,Initial,2,,7
201911180004,641,1,Inspected & Permitted,Ken's Grocery,1984-06-17,113,Retail/Convenience Store,216,Beltzhoover  Avenue,Pittsburgh,PA,15210,2019-11-15,13:20:00,14:00:00,Pittsburgh-118,1,Ini,Initial,2,,7
201811300011,641,1,Inspected & Permitted,Ken's Grocery,1984-06-17,113,Retail/Convenience Store,216,Beltzhoover  Avenue,Pittsburgh,PA,15210,2018-11-30,11:25:00,11:50:00,Pittsburgh-118,1,Ini,Initial,2,,7
202009170050,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2020-09-17,14:20:00,14:40:00,Bellevue,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202011240001,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2020-11-24,07:20:00,07:30:00,Bellevue,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202012020080,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2020-12-02,13:00:00,14:00:00,Bellevue,1,Ini,Initial,2,,1
202012020082,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2020-12-02,14:00:00,14:05:00,Bellevue,58,Covid-19,COVID-19,2,,1
201810010058,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2018-10-01,15:50:00,16:25:00,Bellevue,1,Ini,Initial,2,,1
201910020066,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2019-10-02,15:30:00,16:55:00,Bellevue,1,Ini,Initial,2,,1
201708180002,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2017-08-17,14:30:00,16:10:00,Bellevue,1,Ini,Initial,2,,1
201711200040,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2017-11-20,13:15:00,13:40:00,Bellevue,8,Comp,Complaint,2,,1
201608040014,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2016-08-03,11:10:00,15:30:00,Bellevue,1,Ini,Initial,1,2016-08-08,1
201608040032,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2016-08-04,13:45:00,14:50:00,Bellevue,57,Part. Reinsp,Partial ReInspection,1,2016-08-17,1
201407170034,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2014-07-17,14:10:00,15:50:00,Bellevue,1,Ini,Initial,2,,1
201508250026,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2015-08-25,11:10:00,12:50:00,Bellevue,1,Ini,Initial,2,,1
201510260013,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2015-10-26,10:30:00,12:00:00,Braddock,2,Reispt,Reinspection,1,2015-11-30,7
201607130026,17,2,Consumer Alert,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2016-07-13,11:40:00,13:30:00,Braddock,52,"Ini, Comp","Initial, Complaint",3,,7
201609260024,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2016-09-26,11:30:00,12:35:00,Braddock,2,Reispt,Reinspection,2,,7
201511300010,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2015-11-30,10:50:00,11:20:00,Braddock,2,Reispt,Reinspection,2,,7
201707130023,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2017-07-13,11:05:00,12:15:00,Braddock,1,Ini,Initial,1,2017-07-20,7
201506180008,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2015-06-15,14:30:00,15:00:00,Braddock,8,Comp,Complaint,2,,7
201607250014,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2016-07-25,11:15:00,12:45:00,Braddock,2,Reispt,Reinspection,1,2016-08-25,7
201510150071,17,2,Consumer Alert,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2015-10-15,14:00:00,17:15:00,Braddock,1,Ini,Initial,3,,7
201604110055,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2016-04-11,14:55:00,15:30:00,Braddock,2,Reispt,Reinspection,2,,7
201701310025,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2017-01-31,12:10:00,13:00:00,Braddock,1,Ini,Initial,2,,7
201409180014,17,1,Inspected & Permitted,Bell's Market,1984-06-17,113,Retail/Convenience Store,603,Braddock Avenue,Braddock,PA,15104,2014-09-18,11:00:00,12:30:00,Braddock,1,Ini,Initial,1,2014-09-25,7
201503240050,439,1,Inspected & Permitted,Evelyn Rohaly,1960-01-02,115,Packaged Food Only,4240,Lydia St,Pittsburgh,PA,15207,2015-03-24,14:45:00,15:15:00,Pittsburgh-115,1,Ini,Initial,2,,7
201610250039,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2016-10-25,13:50:00,15:00:00,Pittsburgh-105,1,Ini,Initial,2,,1
201803130037,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2018-03-13,14:13:00,15:30:00,Pittsburgh-105,1,Ini,Initial,1,2018-03-19,1
201401060008,365,1,Inspected & Permitted,Crossroads Service Center,1970-01-01,114,Chain Retail/Convenience Store,4600,Homestead Duquesne Rd,West Mifflin,PA,15122,2014-01-03,12:00:00,13:00:00,West Mifflin,1,Ini,Initial,2,,7
201512210002,365,1,Inspected & Permitted,Crossroads Service Center,1970-01-01,114,Chain Retail/Convenience Store,4600,Homestead Duquesne Rd,West Mifflin,PA,15122,2015-12-18,14:15:00,15:05:00,West Mifflin,1,Ini,Initial,2,,7
201604250015,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2016-04-25,12:30:00,13:30:00,Pitcairn,1,Ini,Initial,2,,1
201502180002,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2015-02-13,11:00:00,12:00:00,Pitcairn,1,Ini,Initial,2,,1
202303160016,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2023-03-16,12:30:00,13:15:00,Pitcairn,1,Ini,Initial,2,,1
202108110020,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2021-08-11,11:45:00,12:50:00,Pitcairn,1,Ini,Initial,2,,1
201706160006,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2017-06-16,10:30:00,11:30:00,Pitcairn,1,Ini,Initial,2,,1
201403050026,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2014-03-05,12:30:00,13:30:00,Pitcairn,1,Ini,Initial,2,,1
202009040003,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2020-09-04,10:30:00,10:40:00,Pitcairn,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
201808240017,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2018-08-24,13:00:00,14:00:00,Pitcairn,1,Ini,Initial,2,,1
202008120018,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2020-08-10,10:30:00,12:00:00,Pitcairn,52,"Ini, Comp","Initial, Complaint",2,,1
202004150004,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2020-04-15,12:00:00,12:30:00,Pitcairn,7,Srv Req,Service Request,2,,1
201908150040,389,1,Inspected & Permitted,Joes Butcher Shop,1976-04-01,113,Retail/Convenience Store,502,Broadway Avenue,Pitcairn,PA,15140,2019-08-15,15:00:00,16:00:00,Pitcairn,1,Ini,Initial,2,,1
201506180028,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2015-06-18,13:20:00,15:10:00,Pittsburgh-105,1,Ini,Initial,3,,1
201705030023,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2017-05-01,14:00:00,14:45:00,Pittsburgh-105,57,Part. Reinsp,Partial ReInspection,6,2017-05-15,1
201507070005,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2015-07-06,09:30:00,10:00:00,Pittsburgh-105,51,Admin,Administrative Action,2,,1
201803200049,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2018-03-20,15:05:00,16:00:00,Pittsburgh-105,2,Reispt,Reinspection,2,,1
202106010014,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2021-06-01,11:20:00,14:00:00,Pittsburgh-105,1,Ini,Initial,1,2021-06-15,1
202106150020,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2021-06-15,11:50:00,13:00:00,Pittsburgh-105,2,Reispt,Reinspection,0,,1
202201100009,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2022-01-10,11:30:00,12:40:00,Pittsburgh-105,1,Ini,Initial,2,,1
201706020009,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2017-06-02,11:40:00,12:15:00,Pittsburgh-105,2,Reispt,Reinspection,2,,1
201605160047,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2016-05-16,14:25:00,15:05:00,Pittsburgh-105,2,Reispt,Reinspection,2,,1
201704190032,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2017-04-19,14:00:00,15:15:00,Pittsburgh-105,1,Ini,Initial,3,,1
201604250028,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2016-04-25,14:35:00,15:30:00,Pittsburgh-105,2,Reispt,Reinspection,1,2016-05-02,1
201809240039,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2018-09-24,14:30:00,16:00:00,Pittsburgh-105,1,Ini,Initial,2,,1
201507060005,498,1,Inspected & Permitted,Ann's Market,1980-01-01,113,Retail/Convenience Store,2316,Webster Ave,Pittsburgh,PA,15219,2015-07-02,09:30:00,10:30:00,Pittsburgh-105,51,Admin,Administrative Action,3,,1
201601260020,237,1,Inspected & Permitted,Bakers Dairy,1980-01-01,113,Retail/Convenience Store,7300,Hamilton Ave,Pittsburgh,PA,15208,2016-01-26,11:10:00,12:00:00,Pittsburgh-113,1,Ini,Initial,2,,7
202106170053,237,1,Inspected & Permitted,Bakers Dairy,1980-01-01,113,Retail/Convenience Store,7300,Hamilton Ave,Pittsburgh,PA,15208,2021-06-17,15:45:00,16:00:00,Pittsburgh-113,7,Srv Req,Service Request,2,,7
201501130002,237,1,Inspected & Permitted,Bakers Dairy,1980-01-01,113,Retail/Convenience Store,7300,Hamilton Ave,Pittsburgh,PA,15208,2015-01-12,11:00:00,12:00:00,Pittsburgh-113,9,"Ini,Srv Req","Initial, Service Request",2,,7
201706200004,237,1,Inspected & Permitted,Bakers Dairy,1980-01-01,113,Retail/Convenience Store,7300,Hamilton Ave,Pittsburgh,PA,15208,2017-06-19,15:20:00,17:00:00,Pittsburgh-113,9,"Ini,Srv Req","Initial, Service Request",1,2017-06-26,7
201710250050,237,1,Inspected & Permitted,Bakers Dairy,1980-01-01,113,Retail/Convenience Store,7300,Hamilton Ave,Pittsburgh,PA,15208,2017-10-25,13:50:00,15:15:00,Pittsburgh-113,11,"Reispt,Comp","Reinspection, Complaint",8,,7
201607130047,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2016-07-13,15:45:00,16:15:00,Mt Lebanon,1,Ini,Initial,2,,7
202103170060,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2021-03-17,10:45:00,10:55:00,Mt Lebanon,63,Covid-19 Assessment,COVID-19 Assessment,2,,7
201404110004,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2014-04-11,08:30:00,09:35:00,Mt Lebanon,1,Ini,Initial,2,,7
201804110007,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2018-04-10,15:45:00,16:00:00,Mt Lebanon,8,Comp,Complaint,2,,7
201709200023,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2017-09-20,10:35:00,11:20:00,Mt Lebanon,1,Ini,Initial,2,,7
201507150033,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2015-07-15,12:45:00,13:55:00,Mt Lebanon,1,Ini,Initial,2,,7
201910290019,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2019-10-29,13:30:00,14:20:00,Mt Lebanon,1,Ini,Initial,2,,7
202101040015,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2021-01-04,12:00:00,12:10:00,Mt Lebanon,63,Covid-19 Assessment,COVID-19 Assessment,2,,7
201809130051,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2018-09-13,13:40:00,14:45:00,Mt Lebanon,1,Ini,Initial,2,,7
202101250011,881,1,Inspected & Permitted,Potomac Bakery,1984-06-17,118,Chain Bakery,689,Washington Road,Pittsburgh,PA,15228,2021-01-25,11:05:00,11:50:00,Mt Lebanon,1,Ini,Initial,2,,7
202102170038,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2021-02-17,13:05:00,14:00:00,Dormont,52,"Ini, Comp","Initial, Complaint",2,,1
202102170044,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2021-02-17,14:10:00,14:10:00,Dormont,58,Covid-19,COVID-19,0,,1
202010230035,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2020-10-23,13:20:00,13:30:00,Dormont,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
201907310038,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2019-07-31,14:20:00,15:20:00,Dormont,1,Ini,Initial,2,,1
201709150005,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2017-09-15,08:50:00,10:35:00,Dormont,2,Reispt,Reinspection,2,,1
202011200071,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2020-11-20,13:50:00,14:00:00,Dormont,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
201403130007,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2014-03-13,08:30:00,10:00:00,Dormont,1,Ini,Initial,2,,1
201604130058,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2016-04-13,15:00:00,16:00:00,Dormont,1,Ini,Initial,2,,1
202104150071,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2021-04-15,10:30:00,10:40:00,Dormont,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202301240015,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2023-01-24,13:00:00,14:30:00,Dormont,52,"Ini, Comp","Initial, Complaint",2,,1
201708080039,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2017-08-08,15:15:00,16:50:00,Dormont,1,Ini,Initial,1,2017-09-08,1
201503110023,883,1,Inspected & Permitted,Potomac Bakery,1984-06-17,117,Bakery,1419,Potomac  Avenue,Pittsburgh,PA,15216,2015-03-11,11:30:00,13:15:00,Dormont,1,Ini,Initial,2,,1
201608180007,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2016-08-18,11:30:00,12:10:00,Bellevue,2,Reispt,Reinspection,2,,1
201702240016,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2017-02-24,10:50:00,11:50:00,Bellevue,1,Ini,Initial,2,,1
202212070019,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2022-12-07,14:20:00,16:45:00,Bellevue,52,"Ini, Comp","Initial, Complaint",2,,1
202109210039,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2021-09-21,15:15:00,15:45:00,Bellevue,8,Comp,Complaint,2,,1
202104220053,873,1,Inspected & Permitted,Lincoln Bakery,1991-06-18,117,Bakery,543,Lincoln  Avenue,Pittsburgh,PA,15202,2021-04-22,12:30:00,13:15:00,Bellevue,8,Comp,Complaint,2,,1
201510280004,930,1,Inspected & Permitted,Novo Vending,1973-01-01,151,Warehouse,735,Perry Hwy,Pittsburgh,PA,15229,2015-10-28,08:40:00,09:15:00,Ross,1,Ini,Initial,2,,7
201706160013,1022,1,Inspected & Permitted,Phil's Pharmacy,1969-11-01,115,Packaged Food Only,426,Broadway Ave,Pitcairn,PA,15140,2017-06-16,12:30:00,13:00:00,Pitcairn,1,Ini,Initial,2,,7
201508030017,1022,1,Inspected & Permitted,Phil's Pharmacy,1969-11-01,115,Packaged Food Only,426,Broadway Ave,Pitcairn,PA,15140,2015-07-30,15:40:00,16:10:00,Pitcairn,1,Ini,Initial,2,,7
201910170039,1022,1,Inspected & Permitted,Phil's Pharmacy,1969-11-01,115,Packaged Food Only,426,Broadway Ave,Pitcairn,PA,15140,2019-10-17,15:00:00,15:30:00,Pitcairn,1,Ini,Initial,2,,7
201909180069,1046,1,Inspected & Permitted,Elizabeth Pharmacy,1968-10-06,115,Packaged Food Only,5041,2nd Avenue,Pittsburgh,PA,15207,2019-09-18,15:45:00,16:20:00,Pittsburgh-115,1,Ini,Initial,2,,1
201508180026,1046,1,Inspected & Permitted,Elizabeth Pharmacy,1968-10-06,115,Packaged Food Only,5041,2nd Avenue,Pittsburgh,PA,15207,2015-08-18,12:30:00,12:45:00,Pittsburgh-115,2,Reispt,Reinspection,2,,1
201707270012,1046,1,Inspected & Permitted,Elizabeth Pharmacy,1968-10-06,115,Packaged Food Only,5041,2nd Avenue,Pittsburgh,PA,15207,2017-07-27,10:00:00,10:30:00,Pittsburgh-115,1,Ini,Initial,2,,1
202108130028,1046,1,Inspected & Permitted,Elizabeth Pharmacy,1968-10-06,115,Packaged Food Only,5041,2nd Avenue,Pittsburgh,PA,15207,2021-08-13,14:15:00,15:10:00,Pittsburgh-115,1,Ini,Initial,2,,1
201508030035,1046,1,Inspected & Permitted,Elizabeth Pharmacy,1968-10-06,115,Packaged Food Only,5041,2nd Avenue,Pittsburgh,PA,15207,2015-08-03,11:30:00,12:30:00,Pittsburgh-115,1,Ini,Initial,1,2015-08-17,1
